"pathway","pvalue","NES","genes"
"GO_POSITIVE_REGULATION_OF_AXONOGENESIS",0.045006760672204,1.38767689169993,"ILK,DSCAM,TNFRSF12A,RAB11A,RHOA,SRF,ARHGDIA,SEMA5A,NDEL1,TWF2,PLXNB2,DISC1,GSK3B,MACF1,CDH4,NTRK2,PAFAH1B1,NEFL,CDKL5,NGF,GOLGA4,CXCL12,BRAF,BMPR2,PLXNB1,MAP1B,ANAPC2,L1CAM,ZEB2,AMIGO1,FN1,BCL11A,IST1"
"GO_REGULATION_OF_INTRACELLULAR_TRANSPORT",0.00189322226429383,1.38500683760244,"CD4,JPH2,DMD,EZR,MTMR2,CREB3,MYO1C,FLNA,CAPN10,FGF14,DAB2IP,GDI1,PKD2,SNX12,YWHAH,PLN,STARD7,CDK5R1,SREBF2,NAPA,EGF,REEP2,RHOA,SYNJ1,STX1B,SH3GLB1,GNAQ,PSMD8,NLRP3,SVIP,CASQ2,SNX4,APC2,E2F1,NOS1,ZNF205,TMEM173,SORL1,FKBP1B,CALM1,SEMA5A,CYLD,NDEL1,DDX58,EHD1,PTPN14,IFI27,CALM2,RAB21,PRKCD,REEP1,CAMK1,PLK3,RGS19,PIK3R2,ABCA2,YWHAG,AKAP1,VAMP2,RAB5A,ERBB2,UBE2J2,NUDT4,RAB3GAP1,ZDHHC8,UGCG,FZD7,KCNB1,LCP1,CYB5R1,CNST,P2RX5,HHAT,BTBD9,EDA,TRPC3,DTWD2,SP100,GAS6,LITAF,BAK1,UBASH3B,PMAIP1,NOL3,CCDC22,TP53BP2,GRIK5,TLR4,GSK3B,TMEM102,SUPT6H,AKAP5,CIB1,PTPN1,PTPN23,NF1,RAB3A,PRDX1,SLC17A9,PFN2,SLC9A1,GREM1,CYBA,SCP2,NOV,GSTO1,TRIP6,MSN,SCFD1,EHD2,ACSL3,CDKN2A,FOXF1,PPP3CC,SLC9A3R1,CDC42,DERL2,MAPK8,RAPGEF3,VAMP3,UHMK1,FZD5,VAMP8,VAMP7,YWHAB,YWHAZ,NPEPPS,PDPK1,INPP5F,HSP90AB1,PPP3R1,SLC8A1,YIPF5,STOM,THY1,STXBP2,LEPROT,B3GAT3,PRKACA,JUP,EDEM1,PDZK1,JPH1,UBE2J1,BID,CHP2,BARD1,UNC13D,FER,LYN,IL1B,RABGEF1,PLCG1,G3BP2,NUTF2,PSMB7,DIAPH1,BAG4,MICALL2,YOD1,ARF1,INPP5K,CDKL2,GOPC,BDKRB1,BVES,RBPMS,ITGAX,SEPT5,MUL1,MDFI,PTPN11,DYRK2,PPP1R13B,BCAP31,KPNA1,GAB2"
"GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY",0.0378935095219588,1.38431045962547,"CDH13,AFAP1L2,DAB2IP,EGF,ESR1,NCK2,SOCS4,RHBDF1,RHBDF2,ZGPAT,STAM,ARHGEF7,ERRFI1,CBL,CLTA,STAM2,EPS15L1,RNF126,PSEN1,PDE6G,GRB2,CDC42,TGFA,AKT1,ITGA1,SHC1,SPRY2,PLAUR,RAB7A,UBC,FER"
"GO_REGULATION_OF_ION_HOMEOSTASIS",0.0206125987285687,1.38362492444896,"NPPB,CD4,CORIN,JPH2,PTGER4,GJA5,DMD,EDN1,SLC30A4,PKD2,PLN,WNK3,PTPN3,MLLT11,AGTR1,STK39,CASQ2,GCLC,NOS1,FKBP1B,CALM1,COMT,CALM2,SLC30A3,SLC30A7,TSPO,P2RX5,SCN5A,TRPC3,BAK1,UBASH3B,NOL3,AKAP5"
"GO_MUSCLE_STRUCTURE_DEVELOPMENT",0.00457404230989137,1.37855686710512,"MYEF2,ANKRD1,WT1,TAGLN,CACNA1H,MYL6,LMOD1,NEXN,DMD,PITX1,PDLIM5,HEYL,RARB,WDR1,MBNL1,MYLK,SORT1,MYH9,ZBTB42,RB1,TPM1,CFLAR,WNT4,CDH2,HBEGF,SYNE1,CHRNA1,HEY2,MEF2A,KLF5,JAG1,SRF,CASQ2,ITGB1BP2,NOS1,LEF1,MYOCD,ACTG1,NCOR1,UCHL1,ITGA7,FOXN2,LEMD2,SMTN,CSRP2,MYH11,MTPN,TANC1,IFRD1,SOX11,GATA6,KRT19,SERP1,MAPK12,ACHE,CHUK,EVC,S1PR1,HMGCR,CFL2,GSK3B,MKX,IGSF8,NF1,UNC45A,DSP,AEBP1,LDB3,SLC9A1,HOMER1,GREM1,LIF,CHRNB1,EID2,KCNAB1,LGALS1,SMARCD3,FOXF1,TBX2,NR2F2,PLEKHO1,FOXC1,FHL3,TMOD1,SIRT6,FOXC2,AKT1,PROX2,FOXL2,SLC8A1,CACNA2D2,CACNB4,ARID1A,NOX4,OBSCN,JPH1"
"GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",0.00132225160559124,1.37840115977871,"GDF6,CELSR1,PLXNA2,ANKRD1,NRXN3,LIG4,VEGFC,LRRN3,TRPC6,DMD,SYT1,PPP2R5B,PDLIM5,HEYL,CBLN2,ILK,MTMR2,PTPRF,RARB,WDR1,DSCAM,AMIGO2,DAB2IP,SHANK1,GDI1,ITGA3,SEMA6D,PTN,SIPA1L1,AGRN,ATP8A2,YWHAH,LTK,CDH2,CPEB3,CDK5R1,EPHB2,TNFRSF12A,NPTN,SMURF1,LSM1,ITPKA,SLC45A3,RAB11A,HEY2,MARK2,ITM2C,EGF,HOOK3,TNIK,JAG1,RHOA,ENC1,MBP,LZTS1,SRF,NTF3,EPHA3,PAX6,CNTN1,RELA,KIT,ARSB,S1PR5,ARHGDIA,NKX6-1,NOS1,SIRT2,PRKCI,PLXNA3,SORL1,MAN2A1,FKBP1B,SEMA5A,PLXNC1,DKK1,NDEL1,UNC13A,GFI1,DLG1,RAB21,KAT2B,TWF2,ABL2,CAMK1,PTK2,SSH2,IFRD1,SPOCK1,SOX11,SYNDIG1,YWHAG,ITSN2,NF2,KIF13B,LINGO1,SDC2,TSPO,OXTR,PRKACB,PLXNB2,RAC3,CAPRIN2,LRP8,DLL3,DISC1,BAIAP2,MBD1,CFL1,DICER1,BHLHB9,GSK3B,AKAP5,CIB1,CRMP1,SPINT1,NF1,TNFRSF21,CLCF1,PAK3,MOB2,ASAP1,LIF,NOTCH3,PSEN1,MACF1,NCKIPSD,DUSP10,ARHGEF1,CDH4,NTRK2,LGALS1,SMARCD3,CTTN,INPP5E"
"GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.0224438902743142,1.37400640106115,"P2RY1,EZR,ATP1B1,EHD3,KIF13A,WNT4,CDH2,FLOT2,MAP7,SMURF1,RAB11A,TNIK,TTC7B,TULP2,KRT18,ARFRP1,DLG1,MPP5,ATP1B3,TSPAN15,VAMP2,KCNB1,ZFYVE27,OPTN,GAS6,PKP3,SCP2,TMEM150A,RAPGEF6,MACF1,MYADM,ROCK1,EHD2,SLC9A3R1,VAMP3,VAMP7,PACS1,BBS2,TSPAN5"
"GO_GLYCOSYLATION",0.0140573849412671,1.3721870954517,"B3GALT2,ST6GALNAC5,B4GALNT1,ST8SIA2,GALNT3,NUDT14,ARF4,B4GALT3,MAN2A2,MGAT4B,DOLPP1,TRAK2,POMGNT1,B3GALT6,GCNT4,B3GNT5,SIRT2,DHDDS,MAN2A1,EXTL1,DPY19L2,THBS1,GALNT10,ST3GAL6,MAN1A2,EXT1,TUSC3,FUT1,ST3GAL5,CCDC126,SERP1,B3GNT2,GALNT14,ST6GAL2,B3GALT5,PMM2,GALNT6,GBGT1,ST6GAL1,FUT4,VCP,B3GALT1,PSEN1,MUC12,ST8SIA4,MGAT5,DAD1,SLC35C1,SIRT6,ST8SIA1,TMEM165,ST3GAL3,B3GAT3,B3GAT2,POMT1,EDEM1,UBE2J1,B4GALT7,POFUT2,GORASP1,CLN5,TET2,PGM3,B3GALNT1,DPY19L1,PIGZ,LMF1,COG7,FUT10,MGAT3,GALNT4,B4GALT2,DPM3,DPY19L2P2"
"GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY",0.0474346563407551,1.37174004743885,"ATP6V0D1,ATP6V1D,SLC2A8,ATP6V0B,ATP6V0C,ATP6V1H,ATP6V0A1,ATP6V0E2,BCAR1,ATP6V1E1,ATP6V1B2,SORBS1,PIK3R2,ATP6V0A2,ATP6V1F,BAIAP2,PIK3R3,PTPN1,ATP6V1A,GRB2,BAIAP2L1,IDE,FOXC2,AKT1,ATP6V1G1,SHC1"
"GO_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.0342293560239799,1.37130642043177,"PPP2R5B,TGFB2,PAWR,PPP1R15A,CSRNP2,NUAK1,PPME1,PPP1R37,SPOCD1,PPP4R4,CD2BP2,FKBP1B,CALM1,CALM2,FARP1,DLG3,PPP1R35,PPP2R2A,PPARGC1B,PPP1R26,SFI1,PPP2R1B,CNST,ROCK1,PPP1R2,ENSA,PPP2R2B,ITGA1,RRP1B,MAGI2,ITGA2,CHP2"
"GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",0.00379578667678876,1.3707999555908,"GDF6,ANKRD1,LIG4,VEGFC,TRPC6,DMD,SYT1,PPP2R5B,ARPC2,HEYL,ILK,TGFB2,RARB,TGFB1I1,EDN1,DSCAM,FLNA,DAB2IP,SHANK1,ITGA3,PTN,ATP8A2,LTK,CPEB3,EPHB2,TNFRSF12A,NPTN,SMURF1,ITPKA,RAB11A,MARK2,ZNF703,RHOA,ENC1,SRF,NTF3,EPHA3,PAX6,CNTN1,RELA,KIT,ARSB,ARHGDIA,NKX6-1,SIRT2,PRKCI,LEF1,MAN2A1,FKBP1B,SEMA5A,NDEL1,UNC13A,RAB21,KAT2B,TWF2,ABL2,CAMK1,SOX11,ITSN2,ARHGEF7,TSPO,PLXNB2,RAC3,CAPRIN2,LRP8,DISC1,BAIAP2,DICER1,BHLHB9,GSK3B,AKAP5,CIB1,SPINT1,CLCF1,PAK3,MOB2,GDNF,LIF,PSEN1,MACF1,MYADM,NCKIPSD,CDH4,NTRK2,SMARCD3,INPP5E,PDE5A,CDC42,VAMP7,PAFAH1B1,PIN1,PPP1R9A,FIG4,SS18L1,TRIM32,NUMBL,SGK1,HOXD3,MAGI2,UNC13D,NEFL,NAP1L2,CDKL5,RHEB,LYN,IL1B,MAPK9,NGF,ITGB1"
"GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",0.000555761393108559,1.37012950289343,"NPPB,CELSR1,PLXNA2,WT1,EPHA2,SDHAF2,PTGER4,TNFRSF11B,VEGFC,PDGFA,FBLIM1,TRPC6,SYT1,PDLIM5,FGD6,ARPC2,MYL12B,TBXA2R,CAMSAP1,ACTN4,TNFAIP3,ILK,HOXC11,TGFB2,EZR,FGF1,TGFB1I1,CSNK1E,EDN1,DSCAM,CDC42SE2,PKN1,MYH9,FLNA,TAOK2,DAB2IP,PPP1R15A,GDI1,HHEX,MMRN2,RHOJ,POSTN,TMBIM1,COL4A2,SEMA6D,CDC42SE1,TPM1,PTN,SIPA1L1,ERMN,YWHAH,CFLAR,DAPK3,WNT4,CDH2,CDK5R1,EPHB2,CDC42EP3,AMOT,TNFRSF12A,HSPB1,SMURF1,ITPKA,NTN4,RAB11A,TBC1D22B,HEY2,MARK2,ZNF703,TNIK,AQP1,CSNK1G1,RHOA,ESR1,MBP,PSMD11,LZTS1,MARCH5,PSMD8,SRF,INF2,EPHA3,NRARP,KIT,SULF1,ARHGDIA,CORO1B,NKX6-1,TBC1D1,LEF1,PLXNA3,CSNK1D,FLT1,SEMA5A,PLXNC1,DKK1,CYLD,EVI5,NDEL1,DDAH1,THBS1,UNC13A,EHD1,ITGA7,STARD13,DLG1,LIMS2,RAB21,TWF2,BCR,CAMK1,PFN1,TBC1D24,PTK2,SSH2,IFRD1,EVI5L,PSMC1,GATA6,FERMT2,ITSN2,ERBB2,ARHGEF7,KIF13B,SMURF2,LINGO1,SDC2,FZD7,PLXNB2,RAC3,TSPAN12,ARHGEF18,CDC42EP5,CAPRIN2,PSMC4,LRP8,PSME4,DISC1,RSPO3,CELSR2,ANXA3,GBP1,SP100,CORO1C,PSMD6,BAIAP2,TBC1D2,PARVA,PLD6,CFL1,DDHD2,BHLHB9,ST6GAL1,PSMB6,ITGA5,GSK3B,GAL,PSMB4,AKAP5,CIB1,NF1,PAK3,PSMD2,ANXA1,PSMC2,GREM1,PSMA7,GDNF,LIF,CITED2,TBC1D2B,SERPINE1,VASH1,PSEN1,MACF1,MYADM,ROCK1,HIPK1,ARHGEF1,PHLDB1,CDH4,CLTC,NTRK2,MSN,PSMA1,RHOB,EHD2,DLC1,CTTN,ARHGAP15,TNFSF12,TBC1D10A,TBX2,PLEKHO1,SLC9A3R1,CDC42,RAPGEF3,FZD5,VAMP7,FOXC1,ANGPTL4,GSN,SEMA3D,PAFAH1B1,TBC1D10B,FOXC2,ANKRD6"
"GO_PROTEIN_N_LINKED_GLYCOSYLATION",0.0491071428571429,1.37007630594374,"ST6GALNAC5,ST8SIA2,NUDT14,MAN2A2,MGAT4B,DOLPP1,MAN2A1,ST3GAL6,MAN1A2,TUSC3,ST3GAL5,CCDC126,ST6GAL2,ST6GAL1,VCP,ST8SIA4,MGAT5,DAD1,TMEM165,ST3GAL3,EDEM1,UBE2J1,B4GALT7,GORASP1,PGM3"
"GO_PHOSPHOLIPID_METABOLIC_PROCESS",0.00798934753661784,1.3693274385465,"PDGFA,FADS1,MTMR2,FGF1,PLCH2,LIPG,PIP4K2C,AGPAT3,CPNE7,PIK3CB,PLA2G15,SYNJ2,ETNK1,HBEGF,DOLPP1,SPTLC2,CLN8,EGF,AGPAT2,SYNJ1,TTC7B,INPPL1,INPP5A,KIT,PCYT1A,DHDDS,CDS1,VAC14,PCYT2,CDS2,LPCAT4,IMPA1,MTMR7,PISD,FGF5,ISYNA1,PIK3R2,MTMR6,GATA6,LPIN1,ERBB2,IDI1,DGKE,ACHE,DBI,ARF3,SLC44A2,PLD6,DDHD2,ABHD3,PIK3R3,MVD,PIGL,GDE1,PLA2G16,MTMR1,OCRL,PI4KA,PNPLA6,SERAC1,TMEM150A,SGPP1,FDPS,GRB2,SERINC5,INPP5E,PLA2G4C,PIP5K1C,PLA2G4B,PAFAH1B1,INPP5F,PTPMT1,ABHD12,SGMS2,FIG4,PGP,PLAUR,ERBB3,LCLAT1,LCAT,SGMS1,PLAA,FDFT1,PIK3C2B,PLCG1,PMVK,ETNK2"
"GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",0.0240847784200385,1.36680614566412,"CD4,PIK3CB,PSMD11,PSMD8,RELA,BCAR1,BCL10,CARD11,PSMC1,PIK3R2,CHUK,PSMC4,PSME4,UBE2N,PSMD6,PSMB6,PSMB4,TNFRSF21,TRAF6,PAK3,PSMD2,PSMC2,PSMA7,TEC,PSEN1,PSMA1,PDPK1,IKBKG,BTRC,PSMD7,THY1,PSMA5,CACNB4,UBC,PSMD1,LYN,PLCG1,PSMB7,CACNB3,PSMD13,HRAS,PSMD12,PSMD14,PSMD3,NCKAP1L,PSMB5,UBE2V1,NFKB1,PSMC6,MAP3K7,IKBKB,PTPRC,RFTN1,LIME1,PSMB10,CSK"
"GO_NEGATIVE_REGULATION_OF_SECRETION",0.0238049158118831,1.36617251956217,"HTR1B,PTGER4,P2RY1,TNFSF4,EZR,EDN1,RAB11FIP1,WNK3,SRGN,EGF,STK39,INHBA,NLRP3,NOS1,FKBP1B,COMT,RHBDF1,RHBDF2,BTN2A2,BCR,CRY1,KCNB1,OXTR,GBP1,GAS6,HMGCR,NF1,TNFRSF21,ANXA1,IL11,INHA,LIF,INHBB,NOV,BMP8A,UCN2,FOXF1,ACVR1C,VSNL1,VAMP3,PIM3,VAMP8"
"GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",0.0153639331668907,1.36594992056181,"PVR,TNFAIP3,MAP3K1,CADM1,FCN1,RIPK1,IRF3,BIRC3,PSMD11,PSMD8,RELA,LAG3,TICAM1,TMEM173,TRIM6,CYLD,DDX58,FADD,PRKCD,BCL10,CARD11,RAF1,PSMC1,IRAK1,CARD9,STAT5B,PRKACB,CHUK,PSMC4,PSME4,UBE2N,PSMD6,NLRC5,TAB3,PSMB6,IKBKE,TLR4,PSMB4,TRAF6,PAK3,PSMD2,TLR1,PSMC2,PSMA7,ADAM8,TLR5,PSMA1,TRIL,POLR3D,MYD88,PDPK1,IKBKG,BTRC,PSMD7,POLR3G,PSMA5,PRKACA,UBC,PSMD1,LYN,BIRC2,PSMB7,TIRAP,PSMD13,HRAS,PSMD12,PSMD14,PSMD3,POLR3F,UBE2K,PSMB5,UBE2V1,NFKB1,UBE2D3,PSMC6,MAP3K7,IKBKB,TBK1,RFTN1,TNIP1,PSMB10,IL12A,AP1G1"
"GO_REGULATION_OF_CAMP_METABOLIC_PROCESS",0.0453840186190846,1.36496110002119,"GPR65,HTR1B,PTGER4,CAP2,EDN1,CAP1,PKD2,NPPC,LTB4R2,GIPR,CALM1,ADCY5,CALM2,RAF1,GNAI2,ECE1,P2RY11,AKAP5,NF1"
"GO_MAINTENANCE_OF_LOCATION_IN_CELL",0.042467332820907,1.36411140482732,"CD4,GET4,EZR,CREB3,FLNA,SHANK1,PKD2,SYNE1,MORC3,SRGN,SORL1,VPS13A,TLN1,TWF2,TSPO,CCDC22,GRIK5,SUN2,YWHAB,GSN,AKT1,JUP,FLNB,G3BP2,UVRAG,ARL2BP,GOPC,SUN1,MDFI"
"GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS",0.0181110029211295,1.36332401029365,"TNFAIP3,EZR,RNF19A,CSNK1E,DAB2IP,RNF180,RB1,SMURF1,EGF,RNF166,PSMD11,PSMD8,RNF19B,GCLC,SIRT2,CSNK1D,RNF128,SOCS4,RCHY1,PTK2,PLK3,PSMC1,RNF14,PSMC4,PSME4,DISC1,PSMD6,PSMB6,CCDC22,DDRGK1,GSK3B,PSMB4,RAB1A,PSMD2,PSMC2,PSMA7,VCP,PSEN1,MSN,PSMA1,CTSC,TRIB2,RNF217,AKT1,BTRC,STUB1,PSMD7,PSMA5,CHFR,UBC,PSMD1,GORASP1,FBXO22,PSMB7,RNF144B,UBQLN1,PSMD13,PSMD12,PSMD14,PSMD3,BCAP31,PSMB5,DNAJB2,PSMC6,DVL1,UBQLN2,ANAPC2,PSMB10"
"GO_BLOOD_VESSEL_MORPHOGENESIS",0.00688995215311005,1.3616139046105,"EFNB2,NRXN3,WT1,EPHA2,PTGER4,GJA5,VEGFC,PDGFA,ESM1,CDH13,COL8A1,TGFB2,FGF1,EDN1,MYLK,MYH9,JMJD6,DAB2IP,HHEX,MMRN2,PIK3CB,PKD2,COL4A2,NRP2,CDH2,EPHB2,AMOT,TNFRSF12A,CYR61,COL4A1,HEY2,EGF,KLF5,JAG1,CTGF,CSPG4,SRF,NRARP,LEF1,MYOCD,FLT1,SEMA5A,BMPER,PTPRB,THBS1,PTK2,ENPEP,MFGE8,TSPAN12,RSPO3,S1PR1,PARVA,BAK1,CLIC4,ITGA5,COL18A1,CIB1,NF1,PNPLA6,GREM1,SERPINE1,E2F7,NOTCH3,VASH1,STK4,NOV,ADAM8,NTRK2,RHOB,TNFSF12,FOXF1,ARHGAP22,TBX2,NR2F2,CDC42,RAPGEF3,FZD5,FOXC1,TMPRSS6,ANGPTL4,PLXDC1,FOXC2"
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT",0.0495530509133307,1.35705736867891,"CD4,JPH2,TRPC6,CREB3,MYLK,FGF14,ATP1B1,PKD2,WNK3,CALM1,CALM2,TSPO,P2RX5,TRPC3,BAK1,AKAP5,SLC9A1,HOMER1,TRPV3,GSTO1,RAPGEF3,PDPK1,THY1,CASK"
"GO_REGULATION_OF_TRANSPORTER_ACTIVITY",0.0258637328701023,1.35592946545219,"JPH2,TRPC6,DMD,ACTN4,FGF14,SHANK1,ATP1B1,PKD2,RIPK1,OXSR1,YWHAH,PLN,WNK3,PTPN3,MINK1,STK39,CASQ2,NOS1,FKBP1B,CALM1,CALM2,PRKCD,ATP1B3,VAMP2,ANO9,WWP2,GAL,SLC9A1,HOMER1,GSTO1,KCNAB1,SLC9A3R1,CACNG8,RAPGEF3,RASGRF1,SYNGR3,STOM,PRKACA,SGK1,CACNB4,JPH1"
"GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",0.00170810400455494,1.3545763583193,"NRXN3,EPHA2,GPR65,PTGER4,WHAMM,LMOD1,LRRN3,GMFG,FBLIM1,PPP2R5B,PDLIM5,VASP,ARPC2,CBLN2,EZR,MYO1C,PCDH17,DNAJB6,EDN1,RAP1B,AMIGO2,DAB2IP,SHANK1,PIP4K2C,VPS18,RB1,TPM1,ARPC4,AGRN,FNIP2,ARHGEF10,DAPK3,WNT4,CDH2,ACTR3,EPHB2,CDC42EP3,AMOT,CYR61,FMN1,TBC1D22B,HEY2,NAPA,DNAJB1,ARPC5,KLF5,CTGF,RHOA,STX1B,SH3GLB1,SPTAN1,ACTR2,CDC34,SRF,EPHA3,DNAJA4,KIT,SVIP,EPS8L1,ABI2,ARPC5L,CORO1B,TBC1D1,SIRT2,NCK2,ARPC1B,SORL1,DKK1,ATXN2,CYLD,EVI5,MPP7,THBS1,CHMP4C,DLG1,STAM,PRKCD,TWF2,PFN1,TBC1D24,CHMP1A,PTK2,SSH2,MTPN,RAF1,EVI5L,SORBS3,ERCC4,ARPC3,PSMC1,SYNDIG1,RAB5A,NF2,RAB3GAP1,OXTR,LCP1,CDC42EP5,PICK1,PSMC4,TBC1D12,PIEZO1,RALA,S1PR1,CORO1C,BAIAP2,TBC1D2,PMAIP1,BHLHB9,VDAC2,SPIRE1,TLR4,GSK3B,TRIM37,TMEFF2,EML2,ACTR3C,BRK1,PFN2,LRSAM1,SLC9A1,PAK3,PSMC2,GREM1,TBC1D2B,VCP,ATP8B1,MACF1,MYADM,ROCK1,PHLDB1,SYNPO,NTRK2,MSN,SCFD1,RALB,DLC1,GRB2,CTTN,DDX3X,BAIAP2L1,TAC1,TBC1D10A,VPS37B,CDC42,PEX14,RAPGEF3,MAGEL2,FZD5,TMOD1,GSN,APC,IDE,TBC1D10B,ARFIP2"
"GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.0192901234567901,1.35360243970822,"FADS1,MTMR2,FGF1,PIP4K2C,AGPAT3,CPNE7,PIK3CB,SYNJ2,ETNK1,DOLPP1,SPTLC2,AGPAT2,SYNJ1,INPPL1,PCYT1A,DHDDS,CDS1,VAC14,PCYT2,CDS2,LPCAT4,IMPA1,MTMR7,PISD,FGF5,ISYNA1,PIK3R2,MTMR6,LPIN1,IDI1,DGKE,ACHE,ARF3,SLC44A2,PLD6,DDHD2,ABHD3,PIK3R3,MVD,PIGL,PLA2G16,MTMR1,OCRL,PI4KA,SERAC1,FDPS,GRB2,SERINC5,INPP5E,PIP5K1C,PLA2G4B,INPP5F,PTPMT1,SGMS2,FIG4,PLAUR,LCLAT1,LCAT,SGMS1,PIK3C2B,PMVK,ETNK2"
"GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.0252554463080779,1.35299988994299,"TGFB2,DAB2IP,BCL2L1,RIPK1,YWHAH,DAPK3,PEA15,TNFRSF12A,DEDD2,MCL1,MLLT11,ITM2C,INHBA,E2F1,NACC2,NCK2,ZNF205,CYLD,THBS1,FADD,PRKCD,BCL10,YWHAG,PPP2R1B,BAK1,PMAIP1,TIMP3,TP53BP2,GSK3B,PRKRA,NF1,INHBB,STK4,PPP1CA,TNFRSF10B,CTSC,TNFSF12,PPP3CC,SLC9A3R1,MAPK8,YWHAB,PIAS4,YWHAZ,GSN,PPP3R1,TRADD,PLAUR,APOPT1,BID"
"GO_NEUROGENESIS",0.000367714653428939,1.3487011233831,"EFNB2,MYEF2,GDF6,CELSR1,PLXNA2,ANKRD1,NRXN3,EPHA2,LIG4,P2RY1,VEGFC,KIF17,IER2,TRPC6,DMD,SYT1,PPP2R5B,PDLIM5,EFHD1,VASP,HEYL,CAMSAP1,ILK,RTN1,TGFB2,EZR,MTMR2,PTPRF,RARB,CSNK1E,WDR1,DSCAM,KIRREL3,BTBD3,DAB2IP,BOK,SHANK1,HOXC10,GDI1,PLS3,ITGA3,POSTN,RB1,SEMA6D,PTN,SIPA1L1,NRP2,AGRN,ARF4,TEAD3,NGRN,ARHGEF10,ATP8A2,YWHAH,DAPK3,LTK,WNT4,CDH2,CPEB3,EPHA5,NTNG2,CDK5R1,EPHB2,TNFRSF12A,NPTN,SMURF1,LSM1,PBX3,ITPKA,NTN4,FMN1,SLC45A3,RAB11A,HEY2,NAPA,MARK2,PTPRK,CLN8,MEF2A,ITM2C,HOOK3,TNIK,SPON2,JAG1,RHOA,MTCH1,ENC1,CSPG4,MBP,SPTAN1,LZTS1,GNAQ,MINK1,SRF,NTF3,EPHA3,PAX6,CNTN1,RELA,KIT,INHBA,DCLK2,ARSB,RAPH1,NR2F6,GPC1,S1PR5,ARHGDIA,NKX6-1,NOS1,SIRT2,PRKCI,LEF1,GBA2,NCK2,APBB2,PLXNA3,SORL1,MAN2A1,FKBP1B,SEMA5A,PTPRR,PLXNC1,DKK1,CASP3,HHIP,ALS2,NDEL1,SNPH,UCHL1,ZC4H2,UNC13A,KIF5A,EHD1,AXL,LHFPL5,LEMD2,GFI1,FGF5,DAGLA,RAB21,MPP5,KAT2B,HOXD1,EXT1,TWF2,ABL2,CAMK1,TBC1D24,VCL,PTK2,MAP2,SSH2,FARP1,BLOC1S2,MTPN,FZD9,KLF7,IFRD1,SPOCK1,SOX11,YWHAG,AREG,ITSN2,ERBB2,NF2,KIF13B,RERE,DBNL,LINGO1,SDC2,TSPO,FZD7,B3GNT2,PLXNB2,RAC3,OGDH,CAPRIN2,PICK1,LRP8,DLL3,ZFYVE27,DISC1,NCDN,CELSR2,S1PR1,GAS6,BAIAP2,MBD1,CFL1,DICER1,BHLHB9,NLGN4X,GRIP1,CDK6,STX3,TLR4,GSK3B,AKAP5,CIB1,CRMP1,IQGAP1,SPINT1,NF1,RAB3A,TNFRSF21,CLCF1,PAK3,MOB2,ANXA1,COL25A1,ROGDI,KIF26A,MARK1,ASAP1,GDNF,LIF,NOTCH3,FRYL,ATP8B1,PRDM8,AGTPBP1,PSEN1,MACF1,CNTNAP2,NCKIPSD,DUSP10,HIPK1,ARHGEF1,CDH4,HDAC10,NTRK2,DPYSL4,NCAM1,LGALS1,SMARCD3,GRB2,CTTN,INPP5E,S100A6"
